data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7299410,356,IND83703,83703,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; BKU: Bharatiya Kisan Union; Labour Group (India); CPI: Communist Party of India",6,,,0,60,"South Asia",India,Punjab,Moga,"Nihal Singhwala","Nihal Singh Wala",30.5937,75.2803,1,"Chandigarh Tribune",Subnational,"On 5 November 2020, farmers under the BKU along with members from CPI, Narega Rujgar Prapti Union and All India Anganwari Worker/Helper union staged a demonstration in Nihal Singh Wala town (Moga, Punjab), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1618495549,IND
7299423,356,IND83692,83692,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; BKU: Bharatiya Kisan Union; KMSC: Farm Labourer Struggle Committee",6,,,0,60,"South Asia",India,Punjab,Moga,Moga,Moga,30.8138,75.1687,1,"Chandigarh Tribune",Subnational,"On 5 November 2020, farmers under the BKU blocked the Moga-Ferozepur national highway in Moga city (Punjab), as a part of a 'chakka jam', in protest against recently passed farm laws. Farmers under the KMSC also staged a protest in Moga city the same day. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044115,IND
7299424,356,IND83628,83628,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; BKU: Bharatiya Kisan Union; CPI: Communist Party of India",6,,,0,60,"South Asia",India,Punjab,Moga,Moga,Dharamkot,30.9432,75.2338,1,"Chandigarh Tribune",Subnational,"On 5 November 2020, farmers under the BKU along with Kul Hind Kissan Sabha (CPI) blocked the Moga-Jalandhar highway and staged a demonstration at Dharamkot (Moga, Punjab), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044115,IND
7299425,356,IND83667,83667,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Moga,Moga,"Kot Ise Khan",30.9439,75.1362,1,"Chandigarh Tribune",Subnational,"On 5 November 2020, farmers under the BKU blocked the Moga-Amritsar highway and staged a demonstration at Kot Ise Khan (Moga, Punjab), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044115,IND
7299428,356,IND83617,83617,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; KKU: Kirti Kisan Union; BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Moga,Moga,Dagru,30.8315,75.0469,1,"Chandigarh Tribune",Subnational,"On 5 November 2020, over 1000 farmers under the BKU and women blocked the Moga-Ferozpur highway in Dagru village (Moga, Punjab), as a part of a 'chakka jam', in protest against recently passed farm laws. The KKU also staged a protest in Dagru on the same day. This 'chakka jam' was called by the AIKSCC. [size=over 1000]",0,1605044115,IND
7299429,356,IND83560,83560,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Moga,Moga,Ajitwal,30.8156,75.3382,1,"Chandigarh Tribune",Subnational,"On 5 November 2020, farmers under the BKU blocked the Moga-Amritsar highway and staged a demonstration at Ajitwal (Moga, Punjab), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044115,IND
7299431,356,IND83575,83575,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; KKU: Kirti Kisan Union; BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Moga,"Bagha Purana","Bagha Purana",30.6833,75.1,1,"Chandigarh Tribune",Subnational,"On 5 November 2020, farmers under the BKU and KKU along with Naujwan Bharat Sabha and Aartia Association Block Baghapurana staged a demonstration in Bagha Purana (Moga, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044115,IND
7299638,356,IND83706,83706,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Andhra Pradesh",Prakasam,Ongole,Ongole,15.5016,80.0409,1,"Hans India",Subnational,"On 5 November 2020, members of various farmers associations held a protest in Ongole city (Prakasam, AP) against the farm bills being passed by the Centre. [size=no report]",0,1605044115,IND
7299651,356,IND83741,83741,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,"SAS Nagar",Mohali,Sohana,30.6882,76.7062,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Sohana town (Sahibzada Ajit Singh Nagar, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1618495547,IND
7299653,356,IND83829,83829,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Ranchi,Rahe,Rahe,23.2645,85.6442,1,"Hindustan Times",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Rahe (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1605044115,IND
7299655,356,IND83828,83828,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Latehar,Latehar,Latehar,23.7462,84.5095,2,"Hindustan Times",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Latehar district (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1605044115,IND
7299657,356,IND83594,83594,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Sangrur,Sangrur,Bhawanigarh,30.2668,76.0385,1,"Hindustan Times",National,"On 5 November 2020, farmers staged a protest in Bhawanigarh city (Sangrur, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044115,IND
7299658,356,IND83688,83688,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Sangrur,Malerkotla,Malerkotla,30.5309,75.8794,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Malerkotla town (Sangrur, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044115,IND
7299659,356,IND83627,83627,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Barnala,Barnala,Dhanaula,30.2821,75.5734,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Dhanaula town (Barnala, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044115,IND
7299661,356,IND83714,83714,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; INC: Indian National Congress",6,,,0,60,"South Asia",India,Punjab,Kapurthala,Phagwara,Phagwara,31.2245,75.7738,1,"Hindustan Times",National,"On 5 November 2020, farmers and Congress members blocked the Ludhiana-Amritsar highway in Phagwara city (Kapurthala, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044115,IND
7299662,356,IND83645,83645,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Hoshiarpur,Hoshiarpur,Hoshiarpur,31.5317,75.912,2,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Hoshiarpur district (Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044115,IND
7299663,356,IND83830,83830,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Ranchi,Namkum,Namkum,23.3401,85.3647,1,"Hindustan Times",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Namkum (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1605044115,IND
7299665,356,IND83701,83701,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); KKU: Kirti Kisan Union; AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,"Shahid Bhagat Singh Nagar",Nawanshahr,Nawanshahr,31.1245,76.1161,2,"Hindustan Times",National,"On 5 November 2020, farmers under the KKU blocked the Jalandhar-Chandigarh highway in Nawanshahr district (Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1618495549,IND
7299667,356,IND83573,83573,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Barnala,Barnala,Badbar,30.2548,75.665,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked a toll plaza in Badbar town (Barnala, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044115,IND
7299669,356,IND83695,83695,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Patiala,Nabha,Nabha,30.3757,76.1529,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Nabha town (Patiala, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299670,356,IND83827,83827,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Gumla,Gumla,Gumla,23.0441,84.5375,2,"Hindustan Times",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Gumla district (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1605044116,IND
7299671,356,IND83590,83590,"05 November 2020",2020,1,Riots,"Violent demonstration","Rioters (India)","Farmers (India)",5,"Rioters (India)","AAP: Aam Aadmi Party",5,55,"South Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,"Hindustan Times",National,"On 5 November 2020, farmers clashed with AAP members in Bathinda city (Punjab), after a farmer objected to the presence of AAP members at the local demonstration site (farmers were demonstrating against new farm bills). No injuries or fatalities reported. [size=no report]",0,1605044116,IND
7299672,356,IND83712,83712,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Patiala,Patran,Patran,29.9593,76.0566,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Patran town (Patiala, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299673,356,IND83693,83693,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Sangrur,Moonak,Moonak,29.8252,75.8905,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Moonak town (Sangrur, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299676,356,IND83662,83662,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,"SAS Nagar",Kharar,Kharar,30.7463,76.6468,2,"Hindustan Times",National,"On 5 November 2020, as many as 50-80 farmers under the BKU blocked roads and burned effigies of PM Modi in Kharar (Sahibzada Ajit Singh Nagar, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=as many as 50-80]",0,1618495551,IND
7299678,356,IND83584,83584,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,"SAS Nagar",Mohali,Banur,30.554,76.7194,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Banur town (Sahibzada Ajit Singh Nagar, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1618495552,IND
7299679,356,IND83675,83675,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,"SAS Nagar","Dera Bassi",Lalru,30.4917,76.7986,1,"Hindustan Times",National,"On 5 November 2020, 150 farmers blocked the Ambala-Chandigarh Highway at Lalru (Sahibzada Ajit Singh Nagar, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=150]",0,1618495553,IND
7299681,356,IND83733,83733,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Patiala,Samana,Samana,30.1539,76.1985,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Samana town (Patiala, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299682,356,IND83677,83677,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; INC: Indian National Congress",6,,,0,60,"South Asia",India,Punjab,Jalandhar,Shahkot,"Lohian Khas",31.1618,75.2097,1,"Hindustan Times",National,"On 5 November 2020, farmers and Congress members staged a protest in Lohian Khas (Jalandhar, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299684,356,IND83822,83822,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Godda,Godda,Godda,24.827,87.2125,2,"Hindustan Times",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Godda district (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1605044116,IND
7299686,356,IND83825,83825,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Jamtara,Jamtara,Jamtara,23.9505,86.8183,2,"Hindustan Times",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Jamtara district (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1605044116,IND
7299687,356,IND83735,83735,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Sangrur,Sangrur,Sangrur,30.245,75.8448,1,"Hindustan Times",National,"On 5 November 2020, farmers staged a protest in Sangrur town (Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299688,356,IND83823,83823,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Pakur,Pakaur,Pakur,24.6339,87.8488,2,"Hindustan Times",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Pakur district (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1618495554,IND
7299689,356,IND83674,83674,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Ludhiana,"Ludhiana West",Ladhowal,30.9778,75.7956,1,"Hindustan Times",National,"On 5 November 2020, farmers staged a protest in Ladhowal (Ludhiana, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1618495555,IND
7299690,356,IND83824,83824,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Dumka,Dumka,Dumka,24.2867,87.2431,2,"Hindustan Times",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, in Dumka district (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1605044116,IND
7299692,356,IND83743,83743,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Sangrur,Sunam,Sunam,30.1288,75.7994,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Sunam town (Patiala, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299693,356,IND83661,83661,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Sangrur,Moonak,Khanauri,29.8427,76.1137,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Khanauri town (Sangrur, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299694,356,IND83724,83724,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee; BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Patiala,Rajpura,Rajpura,30.4785,76.5928,1,"Hindustan Times",National,"On 5 November 2020, farmers blocked roads in Rajpura city (Patiala, Punjab) as a part of a 'chakka jam', in protest against recently passed farm laws. Members of the BKU also staged a protest in the city. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299700,356,IND83644,83644,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Haryana,Hisar,Hisar,Hisar,29.1539,75.7229,2,"Indian Express",National,"On 5 November 2020, farmers blocked roads in Hisar district (Haryana), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299702,356,IND83729,83729,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Haryana,Rohtak,Rohtak,Rohtak,28.8944,76.5891,2,"Indian Express",National,"On 5 November 2020, farmers blocked roads in Rohtak district (Haryana), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299704,356,IND83728,83728,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Haryana,Rewari,Rewari,Rewari,28.199,76.6183,2,"Indian Express",National,"On 5 November 2020, farmers blocked roads in Rewari district (Haryana), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299705,356,IND83572,83572,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,"SAS Nagar","Dera Bassi",Azizpur,30.5907,76.7531,1,"Indian Express",National,"On 5 November 2020, farmers blocked roads at the Chandigarh-Zirakpur border at Azizpur (Sahibzada Ajit Singh Nagar, Punjab) in protest against recently passed farm laws. [size=no report]",0,1618495562,IND
7299708,356,IND83653,83653,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Haryana,Jhajjar,Jhajjar,Jhajjar,28.6063,76.6565,2,"Indian Express",National,"On 5 November 2020, farmers blocked roads in Jhajjar district (Haryana), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299712,356,IND83705,83705,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Haryana,Nuh,Nuh,Nuh,28.1029,77.0014,2,"Indian Express",National,"On 5 November 2020, farmers blocked roads in Nuh district (Haryana), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1618495564,IND
7299713,356,IND83636,83636,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Haryana,Fatehabad,Fatehabad,Fatehabad,29.5152,75.4555,2,"Indian Express",National,"On 5 November 2020, farmers blocked roads in Fatehabad district (Haryana), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299714,356,IND83708,83708,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Haryana,Palwal,Palwal,Palwal,28.1446,77.3254,2,"Indian Express",National,"On 5 November 2020, farmers blocked roads in Palwal district (Haryana), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299791,356,IND83736,83736,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Sangrur,Sangrur,Sangrur,30.245,75.8448,2,"Pioneer (India)",National,"On 5 November 2020, farmers under the banner of BKU blocked highways across 35 places in Punjab including Sangrur district, as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299792,356,IND83654,83654,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Haryana,Jind,Jind,Jind,29.3157,76.315,2,"Pioneer (India)",National,"On 5 November 2020, farmers blocked the Jind-Sangrur border road in Jind district (Haryana), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299793,356,IND83683,83683,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Ludhiana,"Ludhiana East",Ludhiana,30.912,75.8537,2,"Pioneer (India)",National,"On 5 November 2020, farmers under the banner of BKU blocked highways across 35 places in Punjab including Ludhiana district, as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1618495588,IND
7299794,356,IND83704,83704,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Haryana,Karnal,Nilokheri,Nilokheri,29.8399,76.9317,1,"Pioneer (India)",National,"On 5 November 2020, farmers blocked roads in Nilokheri (Karnal, Haryana), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299795,356,IND83690,83690,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Mansa,Mansa,Mansa,29.988,75.4016,2,"Pioneer (India)",National,"On 5 November 2020, farmers under the banner of BKU blocked highways across 35 places in Punjab including Mansa district, as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299797,356,IND83740,83740,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Haryana,Sirsa,Sirsa,Sirsa,29.5348,75.0289,2,"Pioneer (India)",National,"On 5 November 2020, farmers blocked the Sirsa-Mansa border road in Sirsa district (Haryana), as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299798,356,IND83586,83586,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Barnala,Barnala,Barnala,30.3745,75.5487,2,"Pioneer (India)",National,"On 5 November 2020, farmers under the banner of BKU blocked highways across 35 places in Punjab including Barnala district, as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299799,356,IND83589,83589,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union; AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,2,"Pioneer (India)",National,"On 5 November 2020, farmers under the banner of BKU blocked highways across 35 places in Punjab including Bathinda district, as a part of a 'chakka jam', in protest against recently passed farm laws. This 'chakka jam' was called by the AIKSCC. [size=no report]",0,1605044116,IND
7299871,356,IND83833,83833,"05 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKSCC: All India Farmers' Struggle Coordination Committee",6,,,0,60,"South Asia",India,Jharkhand,Ranchi,Nagri,Ranchi,23.3432,85.3094,2,"Telegraph (India)",National,"On 5 November 2020, farmers under the banner of AIKSCC, staged a protest, on the Bundu-Silli state highway near Ranchi (Jharkhand), against new farm laws and ordinances. [size=no report]",0,1618495542,IND
